# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
 129.00,    0.9825,    0.0027,      -3.144,    3.000
 130.00,    0.9816,    0.0027,      -1.750,    2.996
 131.00,    0.9800,    0.0027,      -1.928,    2.999
 132.00,    0.9785,    0.0027,       0.529,    2.981
 133.00,    0.9775,    0.0027,      -0.917,    2.991
 134.00,    0.9788,    0.0026,      -3.615,    2.984
 135.00,    0.9831,    0.0026,      -1.600,    2.974
 136.00,    0.9872,    0.0026,       2.061,    2.962
 137.00,    0.9897,    0.0027,      -0.552,    2.964
 138.00,    0.9905,    0.0027,      -2.145,    2.979
 139.00,    0.9873,    0.0027,      -0.138,    2.997
 140.00,    0.9826,    0.0027,       2.155,    3.067
 141.00,    0.9809,    0.0027,       0.896,    3.088
 142.00,    0.9796,    0.0027,      -1.966,    3.066
 143.00,    0.9819,    0.0027,      -3.426,    3.029
 144.00,    0.9845,    0.0027,      -1.009,    3.019
 145.00,    0.9836,    0.0027,      -0.321,    3.036
 146.00,    0.9800,    0.0027,       1.117,    3.068
 147.00,    0.9744,    0.0027,       2.565,    3.108
 148.00,    0.9666,    0.0028,      -1.284,    3.133
 149.00,    0.9602,    0.0028,      -6.490,    3.154
 150.00,    0.9622,    0.0028,      -6.472,    3.151
