# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11', 'R12', 'R13']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  93.00,    0.9885,    0.0014,      -0.299,    0.670
  94.00,    0.9825,    0.0014,      -0.981,    0.659
  95.00,    0.9762,    0.0014,      -0.738,    0.652
  96.00,    0.9764,    0.0014,      -0.592,    0.651
  97.00,    0.9847,    0.0014,       0.228,    0.655
  98.00,    0.9920,    0.0014,       0.817,    0.655
  99.00,    0.9956,    0.0014,       1.525,    0.646
 100.00,    0.9980,    0.0014,       1.813,    0.644
 101.00,    0.9995,    0.0014,       1.149,    0.652
 102.00,    0.9994,    0.0014,      -0.057,    0.634
 103.00,    0.9982,    0.0014,       0.154,    0.624
 104.00,    0.9964,    0.0014,       0.069,    0.639
 105.00,    0.9951,    0.0014,       0.044,    0.638
 106.00,    0.9931,    0.0014,       0.360,    0.644
 107.00,    0.9879,    0.0014,       1.094,    0.646
 108.00,    0.9818,    0.0014,       1.240,    0.641
 109.00,    0.9768,    0.0013,      -0.006,    0.631
 110.00,    0.9764,    0.0013,       0.404,    0.626
 111.00,    0.9816,    0.0013,       0.697,    0.618
 112.00,    0.9865,    0.0013,       1.015,    0.611
 113.00,    0.9909,    0.0013,       1.745,    0.602
 114.00,    0.9925,    0.0013,       1.538,    0.610
 115.00,    0.9910,    0.0013,       0.929,    0.635
 116.00,    0.9907,    0.0014,       0.108,    0.649
 117.00,    0.9910,    0.0014,       0.140,    0.656
 118.00,    0.9907,    0.0014,      -0.196,    0.650
 119.00,    0.9895,    0.0014,      -1.097,    0.645
 120.00,    0.9884,    0.0014,      -0.613,    0.648
 121.00,    0.9870,    0.0014,       0.490,    0.652
 122.00,    0.9862,    0.0014,       0.714,    0.646
 123.00,    0.9860,    0.0014,       1.387,    0.643
 124.00,    0.9868,    0.0014,       1.289,    0.650
 125.00,    0.9881,    0.0014,       0.311,    0.653
 126.00,    0.9876,    0.0014,       1.103,    0.646
 127.00,    0.9864,    0.0014,       0.831,    0.632
 128.00,    0.9867,    0.0013,       1.823,    0.634
 129.00,    0.9875,    0.0013,       1.599,    0.635
 130.00,    0.9888,    0.0013,       0.165,    0.636
 131.00,    0.9888,    0.0014,      -0.413,    0.635
 132.00,    0.9883,    0.0014,      -0.912,    0.642
 133.00,    0.9875,    0.0014,      -0.321,    0.659
 134.00,    0.9882,    0.0014,       0.251,    0.664
 135.00,    0.9902,    0.0014,      -0.043,    0.657
 136.00,    0.9912,    0.0014,       0.056,    0.655
 137.00,    0.9930,    0.0014,       0.624,    0.646
 138.00,    0.9939,    0.0014,       1.374,    0.635
 139.00,    0.9937,    0.0014,       0.689,    0.626
 140.00,    0.9924,    0.0013,       0.583,    0.615
 141.00,    0.9892,    0.0013,       0.745,    0.620
 142.00,    0.9877,    0.0013,       1.386,    0.625
 143.00,    0.9866,    0.0013,       1.709,    0.627
 144.00,    0.9866,    0.0013,       0.245,    0.631
 145.00,    0.9863,    0.0013,       0.334,    0.624
 146.00,    0.9883,    0.0013,       0.649,    0.623
 147.00,    0.9905,    0.0013,       1.255,    0.624
 148.00,    0.9918,    0.0013,       1.766,    0.620
 149.00,    0.9913,    0.0013,       1.322,    0.613
 150.00,    0.9910,    0.0013,       0.148,    0.613
