# Stacked over transitions
#['P36', 'P37', 'P38', 'P39', 'P40', 'P41', 'P42']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  69.00,    1.0528,    0.0092,       0.173,    5.531
  70.00,    1.0543,    0.0092,      -4.668,    5.481
  71.00,    1.0466,    0.0091,     -10.638,    5.445
  72.00,    1.0436,    0.0090,      -8.969,    5.471
  73.00,    1.0420,    0.0090,      -2.967,    5.455
  74.00,    1.0412,    0.0089,      -1.294,    5.439
  75.00,    1.0390,    0.0089,       1.440,    5.439
  76.00,    1.0360,    0.0090,      -7.955,    5.545
  77.00,    1.0351,    0.0090,     -13.288,    5.572
  78.00,    1.0408,    0.0091,      -6.684,    5.570
  79.00,    1.0425,    0.0091,       4.821,    5.559
  80.00,    1.0364,    0.0090,       4.005,    5.545
  81.00,    1.0296,    0.0089,       0.365,    5.555
  82.00,    1.0274,    0.0088,       2.543,    5.509
  83.00,    1.0278,    0.0089,       5.132,    5.554
  84.00,    1.0267,    0.0089,       7.027,    5.519
  85.00,    1.0236,    0.0089,       4.477,    5.545
  86.00,    1.0212,    0.0089,       4.439,    5.603
  87.00,    1.0255,    0.0089,       2.870,    5.532
  88.00,    1.0317,    0.0090,       3.935,    5.521
  89.00,    1.0331,    0.0089,       0.121,    5.506
  90.00,    1.0308,    0.0089,      -2.537,    5.532
  91.00,    1.0296,    0.0089,      -2.191,    5.504
  92.00,    1.0300,    0.0089,       5.721,    5.455
  93.00,    1.0244,    0.0089,       3.890,    5.498
  94.00,    1.0196,    0.0088,      -5.080,    5.539
  95.00,    1.0164,    0.0088,      -9.991,    5.484
  96.00,    1.0171,    0.0088,      -8.849,    5.473
  97.00,    1.0175,    0.0088,      -6.398,    5.520
  98.00,    1.0130,    0.0088,       2.280,    5.577
  99.00,    1.0106,    0.0088,       5.143,    5.578
 100.00,    1.0131,    0.0088,       3.445,    5.560
 101.00,    1.0158,    0.0089,      -1.217,    5.594
 102.00,    1.0131,    0.0089,      -2.209,    5.608
 103.00,    1.0192,    0.0089,      -2.225,    5.693
 104.00,    1.0260,    0.0091,      -5.439,    5.666
 105.00,    1.0267,    0.0092,      -5.853,    5.648
 106.00,    1.0231,    0.0092,      -7.719,    5.661
 107.00,    1.0092,    0.0091,      -0.657,    5.701
 108.00,    1.0056,    0.0090,       7.451,    5.698
 109.00,    1.0128,    0.0091,      -4.720,    5.703
 110.00,    1.0246,    0.0092,      -3.267,    5.701
 111.00,    1.0235,    0.0092,       2.642,    5.724
 112.00,    1.0151,    0.0091,       3.999,    5.742
 113.00,    1.0058,    0.0090,       4.244,    5.829
 114.00,    0.9998,    0.0090,       0.664,    5.912
 115.00,    1.0058,    0.0092,      -0.190,    5.869
 116.00,    1.0119,    0.0093,       2.384,    5.870
 117.00,    1.0111,    0.0093,       2.659,    5.926
 118.00,    1.0069,    0.0092,       6.690,    6.171
 119.00,    1.0126,    0.0093,       5.375,    6.097
 120.00,    1.0217,    0.0095,       1.558,    6.120
 121.00,    1.0269,    0.0097,      -3.606,    6.185
 122.00,    1.0205,    0.0097,     -13.120,    6.174
 123.00,    1.0120,    0.0097,     -12.692,    6.165
 124.00,    1.0089,    0.0095,      -9.640,    6.091
 125.00,    1.0008,    0.0094,      -7.966,    6.156
 126.00,    0.9976,    0.0095,      -8.173,    6.108
 127.00,    1.0030,    0.0096,     -10.650,    6.090
 128.00,    1.0083,    0.0097,      -5.226,    6.141
 129.00,    1.0128,    0.0097,       2.142,    6.192
 130.00,    1.0133,    0.0097,       4.585,    6.269
 131.00,    1.0146,    0.0097,       4.998,    6.351
 132.00,    1.0121,    0.0095,       1.812,    6.182
 133.00,    1.0085,    0.0094,       1.812,    6.120
 134.00,    1.0093,    0.0093,       4.682,    6.121
 135.00,    1.0098,    0.0092,      -0.694,    6.034
 136.00,    1.0145,    0.0092,     -10.564,    5.972
 137.00,    1.0107,    0.0091,     -10.436,    5.739
 138.00,    1.0049,    0.0091,      -9.194,    5.692
 139.00,    1.0017,    0.0091,      -1.986,    5.798
 140.00,    0.9989,    0.0091,       7.703,    5.915
 141.00,    0.9943,    0.0090,       3.377,    5.827
 142.00,    0.9983,    0.0090,       3.046,    5.803
 143.00,    0.9984,    0.0090,       3.697,    5.759
 144.00,    0.9946,    0.0089,      -9.425,    5.652
 145.00,    0.9867,    0.0088,     -26.865,    5.494
 146.00,    0.9889,    0.0088,     -37.289,    5.382
 147.00,    0.9983,    0.0089,      -7.888,    5.648
 148.00,    1.0062,    0.0090,       1.667,    5.724
 149.00,    1.0085,    0.0091,       5.963,    5.694
 150.00,    1.0080,    0.0091,       7.190,    5.747
