# Stacked over transitions
#['P1', 'P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  73.00,    1.0361,    0.0039,       1.073,    2.670
  74.00,    1.0345,    0.0039,       1.001,    2.680
  75.00,    1.0317,    0.0039,      -0.510,    2.710
  76.00,    1.0289,    0.0039,      -0.391,    2.730
  77.00,    1.0266,    0.0039,      -1.918,    2.749
  78.00,    1.0245,    0.0039,      -2.948,    2.781
  79.00,    1.0223,    0.0039,       0.474,    2.771
  80.00,    1.0204,    0.0039,       1.996,    2.749
  81.00,    1.0208,    0.0038,       2.710,    2.670
  82.00,    1.0223,    0.0038,       4.608,    2.634
  83.00,    1.0230,    0.0037,       4.535,    2.612
  84.00,    1.0231,    0.0037,       4.079,    2.617
  85.00,    1.0224,    0.0037,       2.285,    2.622
  86.00,    1.0213,    0.0037,       1.298,    2.614
  87.00,    1.0191,    0.0037,       1.183,    2.647
  88.00,    1.0176,    0.0038,       0.415,    2.691
  89.00,    1.0169,    0.0038,       0.374,    2.744
  90.00,    1.0166,    0.0038,      -0.917,    2.751
  91.00,    1.0121,    0.0038,       0.053,    2.768
  92.00,    1.0091,    0.0038,       2.359,    2.767
  93.00,    1.0078,    0.0038,       3.586,    2.745
  94.00,    1.0099,    0.0037,       3.259,    2.676
  95.00,    1.0109,    0.0037,       3.807,    2.635
  96.00,    1.0130,    0.0036,       0.756,    2.615
  97.00,    1.0145,    0.0036,       0.454,    2.587
  98.00,    1.0150,    0.0036,       2.341,    2.593
  99.00,    1.0135,    0.0036,       1.537,    2.592
 100.00,    1.0119,    0.0036,       0.487,    2.551
 101.00,    1.0109,    0.0036,      -1.214,    2.571
 102.00,    1.0085,    0.0036,       1.385,    2.564
 103.00,    1.0030,    0.0036,       1.827,    2.579
 104.00,    0.9987,    0.0036,       0.411,    2.640
 105.00,    0.9913,    0.0036,       0.155,    2.696
 106.00,    0.9843,    0.0036,      -0.203,    2.711
 107.00,    0.9779,    0.0036,       2.496,    2.678
 108.00,    0.9737,    0.0035,       2.424,    2.682
 109.00,    0.9730,    0.0035,       3.708,    2.687
 110.00,    0.9761,    0.0036,       2.497,    2.674
 111.00,    0.9852,    0.0036,       1.419,    2.629
 112.00,    0.9924,    0.0036,      -2.291,    2.605
 113.00,    0.9963,    0.0036,      -1.381,    2.598
 114.00,    0.9997,    0.0036,       1.690,    2.600
 115.00,    0.9994,    0.0036,       1.769,    2.633
 116.00,    0.9989,    0.0036,       1.474,    2.653
 117.00,    0.9987,    0.0036,       1.500,    2.678
 118.00,    0.9990,    0.0036,      -0.867,    2.685
 119.00,    0.9979,    0.0036,      -0.224,    2.659
 120.00,    0.9942,    0.0036,      -0.306,    2.649
 121.00,    0.9920,    0.0036,      -0.039,    2.673
 122.00,    0.9931,    0.0036,       1.718,    2.727
 123.00,    0.9914,    0.0036,       1.220,    2.734
 124.00,    0.9876,    0.0037,       1.575,    2.736
 125.00,    0.9844,    0.0036,       0.505,    2.756
 126.00,    0.9824,    0.0036,      -0.252,    2.788
 127.00,    0.9841,    0.0036,      -2.983,    2.728
 128.00,    0.9891,    0.0036,      -5.269,    2.669
 129.00,    0.9889,    0.0036,      -6.827,    2.643
 130.00,    0.9874,    0.0036,      -5.048,    2.623
 131.00,    0.9879,    0.0036,      -1.847,    2.618
 132.00,    0.9893,    0.0036,      -1.193,    2.617
 133.00,    0.9904,    0.0036,      -1.131,    2.603
 134.00,    0.9891,    0.0036,       1.708,    2.658
 135.00,    0.9873,    0.0036,       2.014,    2.683
 136.00,    0.9846,    0.0036,       1.403,    2.719
 137.00,    0.9816,    0.0036,       0.168,    2.736
 138.00,    0.9813,    0.0036,       0.574,    2.736
 139.00,    0.9845,    0.0036,       2.922,    2.709
 140.00,    0.9904,    0.0036,       4.262,    2.667
 141.00,    0.9926,    0.0038,       0.320,    2.645
 142.00,    0.9906,    0.0038,      -1.188,    2.673
 143.00,    0.9899,    0.0038,      -2.432,    2.711
 144.00,    0.9884,    0.0039,      -2.695,    2.863
 145.00,    0.9857,    0.0038,       0.371,    2.881
 146.00,    0.9848,    0.0038,       0.494,    2.920
 147.00,    0.9843,    0.0038,      -0.750,    2.914
 148.00,    0.9830,    0.0038,       0.540,    2.918
 149.00,    0.9797,    0.0038,      -1.237,    2.882
 150.00,    0.9813,    0.0038,      -1.062,    2.862
