# Stacked over transitions
#['P2', 'P3', 'P4', 'P5', 'P6', 'P7', 'P8', 'P9', 'P10', 'P11', 'P12', 'P13', 'P14', 'R1', 'R2', 'R3', 'R4', 'R5', 'R6', 'R7', 'R8', 'R10', 'R11']
 Vhelio,      flux,  err_flux,          SA,   err_SA
  42.00,    1.0669,    0.0018,       1.359,    1.397
  43.00,    1.0648,    0.0018,      -0.464,    1.401
  44.00,    1.0611,    0.0018,      -0.418,    1.379
  45.00,    1.0587,    0.0018,       0.789,    1.383
  46.00,    1.0568,    0.0018,      -0.031,    1.406
  47.00,    1.0552,    0.0018,      -0.455,    1.421
  48.00,    1.0534,    0.0018,       0.489,    1.424
  49.00,    1.0513,    0.0017,       0.924,    1.413
  50.00,    1.0509,    0.0017,       0.322,    1.395
  51.00,    1.0503,    0.0017,       1.922,    1.389
  52.00,    1.0481,    0.0018,       1.342,    1.402
  53.00,    1.0458,    0.0018,      -0.201,    1.419
  54.00,    1.0426,    0.0018,       1.649,    1.444
  55.00,    1.0406,    0.0018,       0.140,    1.481
  56.00,    1.0410,    0.0018,       0.592,    1.457
  57.00,    1.0431,    0.0018,       1.435,    1.444
  58.00,    1.0432,    0.0018,       1.379,    1.449
  59.00,    1.0416,    0.0018,      -0.351,    1.433
  60.00,    1.0391,    0.0018,       0.798,    1.431
  61.00,    1.0352,    0.0018,       1.079,    1.457
  62.00,    1.0316,    0.0018,      -2.688,    1.458
  63.00,    1.0284,    0.0018,      -3.782,    1.460
  64.00,    1.0256,    0.0018,      -2.529,    1.460
  65.00,    1.0248,    0.0018,      -0.447,    1.452
  66.00,    1.0228,    0.0018,      -0.771,    1.453
  67.00,    1.0195,    0.0018,      -1.320,    1.453
  68.00,    1.0181,    0.0018,      -1.543,    1.467
  69.00,    1.0170,    0.0017,      -2.182,    1.457
  70.00,    1.0163,    0.0017,      -0.009,    1.437
  71.00,    1.0154,    0.0017,       1.908,    1.408
  72.00,    1.0118,    0.0017,       2.122,    1.418
  73.00,    1.0071,    0.0017,       0.307,    1.428
  74.00,    1.0038,    0.0017,      -0.795,    1.439
  75.00,    1.0009,    0.0017,      -0.170,    1.429
  76.00,    0.9989,    0.0017,       0.661,    1.409
  77.00,    0.9985,    0.0017,      -0.628,    1.394
  78.00,    0.9983,    0.0017,       0.238,    1.391
  79.00,    0.9959,    0.0017,      -1.378,    1.432
  80.00,    0.9920,    0.0017,      -0.549,    1.457
  81.00,    0.9893,    0.0017,      -0.041,    1.491
  82.00,    0.9891,    0.0018,      -1.091,    1.539
  83.00,    0.9913,    0.0018,      -2.310,    1.483
  84.00,    0.9928,    0.0018,      -0.817,    1.481
  85.00,    0.9918,    0.0017,       1.600,    1.475
  86.00,    0.9906,    0.0017,       2.089,    1.447
  87.00,    0.9902,    0.0017,       0.313,    1.433
  88.00,    0.9918,    0.0017,       0.391,    1.411
  89.00,    0.9928,    0.0017,       1.443,    1.409
  90.00,    0.9909,    0.0017,       0.057,    1.426
  91.00,    0.9874,    0.0017,      -1.463,    1.423
  92.00,    0.9869,    0.0017,       0.107,    1.413
  93.00,    0.9874,    0.0017,       1.960,    1.408
  94.00,    0.9879,    0.0017,      -1.297,    1.439
  95.00,    0.9896,    0.0017,      -2.103,    1.457
  96.00,    0.9894,    0.0017,      -0.943,    1.461
  97.00,    0.9870,    0.0017,      -2.974,    1.487
  98.00,    0.9859,    0.0018,      -1.721,    1.511
  99.00,    0.9877,    0.0017,      -1.214,    1.500
 100.00,    0.9907,    0.0017,      -1.826,    1.479
 101.00,    0.9931,    0.0017,      -2.344,    1.444
 102.00,    0.9930,    0.0017,      -1.674,    1.450
 103.00,    0.9913,    0.0017,      -0.389,    1.429
 104.00,    0.9894,    0.0017,      -1.270,    1.379
 105.00,    0.9883,    0.0017,      -2.674,    1.377
 106.00,    0.9871,    0.0016,      -2.533,    1.401
 107.00,    0.9881,    0.0016,      -1.873,    1.394
 108.00,    0.9897,    0.0016,       0.079,    1.395
 109.00,    0.9892,    0.0017,      -0.521,    1.415
 110.00,    0.9895,    0.0017,       0.037,    1.397
 111.00,    0.9909,    0.0016,       0.243,    1.396
 112.00,    0.9892,    0.0016,      -1.059,    1.402
 113.00,    0.9878,    0.0016,      -0.249,    1.405
 114.00,    0.9886,    0.0016,      -0.322,    1.399
 115.00,    0.9902,    0.0016,      -2.062,    1.399
 116.00,    0.9926,    0.0017,      -2.979,    1.409
 117.00,    0.9927,    0.0016,      -0.588,    1.403
 118.00,    0.9935,    0.0016,       1.363,    1.388
 119.00,    0.9940,    0.0016,       0.300,    1.393
 120.00,    0.9944,    0.0016,      -0.477,    1.404
 121.00,    0.9936,    0.0017,      -0.451,    1.412
 122.00,    0.9933,    0.0017,      -2.197,    1.399
 123.00,    0.9947,    0.0017,      -2.220,    1.400
 124.00,    0.9969,    0.0016,      -1.387,    1.400
 125.00,    0.9978,    0.0016,      -1.834,    1.404
 126.00,    0.9973,    0.0016,      -4.258,    1.424
 127.00,    0.9975,    0.0016,      -3.825,    1.409
 128.00,    0.9994,    0.0016,      -3.967,    1.399
 129.00,    1.0000,    0.0016,      -3.644,    1.390
 130.00,    0.9985,    0.0017,      -1.922,    1.393
 131.00,    0.9966,    0.0017,      -1.329,    1.412
 132.00,    0.9962,    0.0017,      -0.333,    1.413
 133.00,    0.9964,    0.0017,      -0.897,    1.414
 134.00,    0.9984,    0.0017,      -0.144,    1.391
 135.00,    1.0012,    0.0016,       1.265,    1.383
 136.00,    1.0013,    0.0016,       0.724,    1.371
 137.00,    1.0010,    0.0016,      -0.752,    1.374
 138.00,    0.9999,    0.0016,       1.625,    1.373
 139.00,    0.9993,    0.0016,       5.114,    1.382
 140.00,    0.9973,    0.0017,       4.629,    1.391
 141.00,    0.9958,    0.0017,       2.476,    1.406
 142.00,    0.9962,    0.0017,       1.246,    1.439
 143.00,    0.9994,    0.0017,      -1.341,    1.444
 144.00,    0.9991,    0.0017,      -1.964,    1.441
 145.00,    1.0004,    0.0017,       0.108,    1.401
 146.00,    1.0028,    0.0017,       1.085,    1.379
 147.00,    1.0032,    0.0017,       0.000,    1.388
 148.00,    1.0005,    0.0017,       0.071,    1.409
 149.00,    0.9973,    0.0017,      -0.012,    1.418
 150.00,    0.9950,    0.0017,      -1.812,    1.414
